publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2017p015771,,2017-01-06T20:03:09.938Z,2017-01-06T20:05:36.749Z,177.2010947,-38.05659192,1.982492076,111.875,M,,NonLinLoc,,automatic,nz3drx,16,16,5,0.390129166,189.3571753,1.62431677,0
2017p015760,,2017-01-06T19:57:13.400Z,2017-01-06T19:58:49.902Z,174.1890069,-41.72545201,1.610896335,19.53125,M,,NonLinLoc,,automatic,nz3drx,16,16,5,0.03117483079,71.26106298,0.5293523854,0
2017p015757,,2017-01-06T19:55:27.138Z,2017-01-06T19:56:51.255Z,176.3189608,-40.74203897,1.852151271,11.328125,M,,NonLinLoc,,automatic,nz3drx,17,17,11,0.08054570814,180.8022891,0.3640118296,0
2017p015708,,2017-01-06T19:29:35.853Z,2017-01-06T19:31:28.456Z,174.1872173,-41.77878565,1.793625214,24.21875,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.03468746668,140.4149859,0.7902122113,0
2017p015704,,2017-01-06T19:28:10.490Z,2017-01-06T19:31:04.577Z,177.5661552,-37.7963201,1.901249148,34.53125,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.1779745906,204.7896799,0.3709117828,0
2017p015688,,2017-01-06T19:19:03.341Z,2017-01-06T19:20:33.560Z,177.0704401,-39.75967361,1.658878662,8.984375,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.100212687,206.758356,0.1874711786,0
2017p015665,,2017-01-06T19:06:32.960Z,2017-01-06T19:09:08.238Z,177.5441628,-37.78230934,2.568562638,37.34375,M,,NonLinLoc,,automatic,nz3drx,46,46,27,0.1918642033,116.8469484,0.5959899606,0
2017p015650,earthquake,2017-01-06T18:58:24.244Z,2017-01-09T02:17:35.565Z,173.967079,-39.08019673,1.848356734,11.328125,M,,NonLinLoc,confirmed,manual,nz3drx,17,14,6,0.1162519246,238.689493,0.4196033671,0
2017p015640,,2017-01-06T18:53:11.776Z,2017-01-06T18:55:09.158Z,177.607541,-37.79094037,1.779537443,33.59375,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.1446670626,165.4513036,0.4465876931,0
2017p015613,,2017-01-06T18:38:58.488Z,2017-01-06T18:40:49.996Z,176.3070168,-40.74001668,1.494618452,10.859375,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.07331808573,177.2145585,0.3458623179,0
2017p015608,earthquake,2017-01-06T18:36:23.202Z,2017-01-09T02:19:38.753Z,174.6889502,-38.95210816,2.506560994,23.515625,M,,NonLinLoc,confirmed,manual,nz3drx,31,28,18,0.1810910218,126.2040903,0.439329654,0
2017p015588,,2017-01-06T18:25:51.068Z,2017-01-06T18:27:33.575Z,178.0449943,-38.18428637,2.434017497,27.96875,M,,NonLinLoc,,automatic,nz3drx,24,24,13,0.05123424374,132.0802759,1.106527316,0
2017p015577,,2017-01-06T18:19:30.261Z,2017-01-06T18:21:48.157Z,177.5776363,-37.79834239,1.806645936,34.0625,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.1697389668,205.2169375,0.6044944097,0
2017p015547,,2017-01-06T18:03:32.889Z,2017-01-06T18:06:53.599Z,177.5309886,-37.79772789,2.965008551,38.515625,M,,NonLinLoc,,automatic,nz3drx,80,80,47,0.1986050338,113.2953967,0.7682213987,0
2017p015518,,2017-01-06T17:48:27.974Z,2017-01-06T17:51:07.410Z,177.5946189,-37.80386737,2.169834682,32.65625,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.1586162267,163.3957638,0.7346478111,0
2017p015515,,2017-01-06T17:46:28.122Z,2017-01-06T17:48:22.397Z,177.5790811,-37.7833931,2.169015767,35.46875,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.164802162,123.7364528,0.4473960103,0
2017p015484,,2017-01-06T17:30:04.478Z,2017-01-06T18:01:40.290Z,177.5541916,-37.79928091,2.645186587,37.34375,M,,NonLinLoc,,automatic,nz3drx,39,39,21,0.1879926297,114.3977195,0.6764270611,0
2017p015483,,2017-01-06T17:29:32.085Z,2017-01-06T17:31:52.199Z,174.3083967,-41.71227361,2.124896293,20.46875,M,,NonLinLoc,,automatic,nz3drx,26,26,11,0.08072335939,138.4100668,0.5921546068,0
2017p015479,,2017-01-06T17:27:36.866Z,2017-01-06T18:01:21.742Z,177.5276742,-37.77180127,2.184832425,34.53125,M,,NonLinLoc,,automatic,nz3drx,18,18,8,0.2031942168,167.163054,0.4654581642,0
2017p015457,,2017-01-06T17:15:56.172Z,2017-01-06T17:19:47.666Z,177.5697262,-37.81975518,2.374968781,35.46875,M,,NonLinLoc,,automatic,nz3drx,29,29,17,0.1646617746,111.4096263,0.7991940794,0
2017p015448,,2017-01-06T17:10:42.831Z,2017-01-06T17:12:31.023Z,177.5460982,-37.76237696,1.984189594,35.46875,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.1876734319,126.351016,0.33818507,0
2017p015447,,2017-01-06T17:10:35.773Z,2017-01-06T17:12:50.525Z,174.2855533,-41.86674955,2.285349521,15.3125,M,,NonLinLoc,,automatic,nz3drx,19,19,7,0.1269981145,145.3302955,1.050759848,0
2017p015444,,2017-01-06T17:08:42.756Z,2017-01-06T17:11:07.001Z,177.072741,-39.76640805,2.009458929,11.796875,M,,NonLinLoc,,automatic,nz3drx,22,22,13,0.1067958749,196.7094323,0.545749849,0
2017p015441,,2017-01-06T17:07:29.776Z,2017-01-06T17:11:05.942Z,173.5933069,-42.28535758,2.495735858,27.96875,M,,NonLinLoc,,automatic,nz3drx,31,31,10,0.1368993897,148.8576731,0.8699593211,0
2017p015436,,2017-01-06T17:04:36.630Z,2017-01-06T17:06:56.943Z,174.3953554,-41.62474541,2.536883795,19.53125,M,,NonLinLoc,,automatic,nz3drx,18,18,12,0.1863148742,120.2520864,0.5882409871,0
2017p015435,,2017-01-06T17:04:13.481Z,2017-01-06T17:07:07.285Z,171.9392919,-42.59457789,2.868436644,10.15625,M,,NonLinLoc,,automatic,nz3drx,21,21,9,0.3098470157,102.241609,0.9276884057,0
2017p015434,,2017-01-06T17:03:38.418Z,2017-01-06T17:05:53.870Z,177.5341391,-37.76533777,2.019468988,36.40625,M,,NonLinLoc,,automatic,nz3drx,20,20,6,0.1973806604,126.099166,0.6342313682,0
2017p015419,,2017-01-06T16:55:19.537Z,2017-01-06T16:57:01.649Z,177.5525608,-37.75591346,2.266935653,35.46875,M,,NonLinLoc,,automatic,nz3drx,18,18,9,0.1821461126,127.0310075,0.622700263,0
2017p015402,earthquake,2017-01-06T16:46:11.890Z,2017-01-06T16:52:52.580Z,177.5334778,-37.71894836,4.825158279,28.64316559,M,,LOCSAT,confirmed,manual,iasp91,37,27,21,0.2009521723,130.6748352,0.6225782938,0
2017p015393,,2017-01-06T16:41:41.360Z,2017-01-06T16:43:19.607Z,174.1533645,-41.69520988,1.509912329,16.953125,M,,NonLinLoc,,automatic,nz3drx,16,16,4,0.07111154614,71.45435659,1.059432748,0
2017p015377,,2017-01-06T16:33:22.036Z,2017-01-06T16:34:52.519Z,174.027348,-41.50798072,1.59642341,16.484375,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.09895190188,87.55271474,0.4774710573,0
2017p015370,,2017-01-06T16:29:24.938Z,2017-01-06T16:49:04.118Z,173.6144223,-42.30933453,2.067102113,17.65625,M,,NonLinLoc,,automatic,nz3drx,16,16,4,0.1206594349,153.6503749,0.5306498154,0
2017p015354,,2017-01-06T16:21:00.024Z,2017-01-06T16:46:25.348Z,173.7603313,-42.01656092,2.167852814,23.28125,M,,NonLinLoc,,automatic,nz3drx,26,26,5,0.3128236055,128.6528677,0.6441032123,0
2017p015350,,2017-01-06T16:18:58.508Z,2017-01-06T16:20:22.476Z,176.3257959,-40.73557547,1.804367578,10.390625,M,,NonLinLoc,,automatic,nz3drx,14,14,10,0.07968868375,181.4213138,0.2697095057,0
2017p015347,,2017-01-06T16:17:03.152Z,2017-01-06T16:19:41.280Z,174.2169328,-41.74545701,2.073827337,12.265625,M,,NonLinLoc,,automatic,nz3drx,24,24,7,0.005709068922,125.9671586,0.6501565245,0
2017p015334,,2017-01-06T16:10:20.288Z,2017-01-06T16:43:09.299Z,174.5203398,-41.5283348,2.959137329,23.28125,M,,NonLinLoc,,automatic,nz3drx,62,62,34,0.3082546998,112.0758068,1.631096491,0
2017p015332,,2017-01-06T16:08:53.967Z,2017-01-06T16:11:23.280Z,174.2388414,-41.76445087,2.656141309,5.703125,M,,NonLinLoc,,automatic,nz3drx,23,23,14,0.02291396635,140.9882873,0.5187384362,0
2017p015328,,2017-01-06T16:07:15.494Z,2017-01-06T16:09:45.297Z,174.2288623,-41.76916302,2.060830625,14.140625,M,,NonLinLoc,,automatic,nz3drx,24,24,7,0.02139783835,141.0615084,0.5979770544,0
2017p015318,,2017-01-06T16:01:48.103Z,2017-01-06T16:03:08.191Z,176.3223785,-40.73880722,1.921477016,11.796875,M,,NonLinLoc,,automatic,nz3drx,18,18,10,0.08000723617,181.1157529,0.410135783,0
2017p015308,,2017-01-06T15:56:30.870Z,2017-01-06T15:58:32.147Z,173.7081928,-42.26867648,2.114264338,24.21875,M,,NonLinLoc,,automatic,nz3drx,14,14,5,0.1939065296,173.8232817,0.7954793428,0
2017p015288,,2017-01-06T15:45:40.538Z,2017-01-06T15:48:12.958Z,174.5927208,-41.32363125,2.366398384,37.34375,M,,NonLinLoc,,automatic,nz3drx,31,31,13,0.1376754505,97.48313172,0.5571641281,0
2017p015253,earthquake,2017-01-06T15:27:03.921Z,2017-01-09T02:32:51.684Z,176.0756752,-38.64982762,1.677710237,6.9921875,M,,NonLinLoc,confirmed,manual,nz3drx,20,17,12,0.03645048947,74.86601245,0.3277738701,0
2017p015245,,2017-01-06T15:22:40.633Z,2017-01-06T15:24:04.334Z,176.0881574,-38.68188395,1.602167137,5.1171875,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.06039347845,94.60122237,0.409099624,0
2017p015220,,2017-01-06T15:09:13.524Z,2017-01-06T15:11:26.599Z,174.4107348,-41.68858713,1.854060062,14.84375,M,,NonLinLoc,,automatic,nz3drx,15,15,3,0.1602818646,142.5494865,0.5120396276,0
2017p015217,,2017-01-06T15:07:50.659Z,2017-01-06T15:11:25.530Z,178.3134195,-37.52803729,2.579311872,24.6875,M,,NonLinLoc,,automatic,nz3drx,30,30,15,0.0368158927,236.6357642,1.036820545,0
2017p015210,,2017-01-06T15:04:00.449Z,2017-01-06T15:08:02.751Z,176.0856428,-39.18232467,2.00444967,115.625,M,,NonLinLoc,,automatic,nz3drx,16,16,6,0.3081849589,191.6742549,1.429332135,0
2017p015192,,2017-01-06T14:54:47.281Z,2017-01-06T15:05:30.845Z,178.16755,-37.86161419,2.688806167,48.59375,M,,NonLinLoc,,automatic,nz3drx,48,48,24,0.06874460437,86.63744961,1.052739047,0
2017p015183,,2017-01-06T14:49:30.669Z,2017-01-06T15:03:53.341Z,174.4296209,-41.66495373,2.805243285,12.265625,M,,NonLinLoc,,automatic,nz3drx,57,57,30,0.1835111972,125.1038605,1.605456024,0
2017p015174,,2017-01-06T14:45:10.019Z,2017-01-06T14:47:21.608Z,174.2786136,-41.70472634,2.082068752,13.90625,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.06709563514,158.4690461,0.4891234495,0
2017p015122,,2017-01-06T14:17:19.846Z,2017-01-06T14:19:36.763Z,174.2101571,-41.74942896,2.301353291,9.21875,M,,NonLinLoc,,automatic,nz3drx,20,20,9,0.003119133563,103.1012712,0.5009025812,0
2017p015121,,2017-01-06T14:16:36.895Z,2017-01-06T14:18:30.155Z,174.1524059,-41.6810008,1.995644648,23.28125,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.08295793007,113.0913469,0.7772290789,0
2017p015117,,2017-01-06T14:14:21.725Z,2017-01-06T14:15:56.330Z,176.3260835,-40.73308392,1.62710916,11.5625,M,,NonLinLoc,,automatic,nz3drx,15,15,8,0.07825109527,182.1462504,0.2942165064,0
2017p015098,,2017-01-06T14:04:15.515Z,2017-01-06T14:06:57.778Z,172.8002161,-41.85828077,2.350573762,15.78125,M,,NonLinLoc,,automatic,nz3drx,20,20,6,0.1221465864,70.08153922,1.040381174,0
2017p015068,,2017-01-06T13:48:17.098Z,2017-01-06T13:51:47.625Z,173.8860555,-42.12702137,2.891868244,31.71875,M,,NonLinLoc,,automatic,nz3drx,46,46,25,0.3881332836,139.1860584,0.8959274128,0
2017p015053,,2017-01-06T13:40:28.790Z,2017-01-06T13:42:52.268Z,177.9343229,-37.85605014,2.040442432,34.0625,M,,NonLinLoc,,automatic,nz3drx,14,14,5,0.1156874051,143.9792289,0.801500201,0
2017p015048,,2017-01-06T13:38:02.100Z,2017-01-06T13:43:51.371Z,173.5345924,-42.53397046,2.802211101,26.09375,M,,NonLinLoc,,automatic,nz3drx,33,33,19,0.1180150035,143.1022732,1.365088471,0
2017p015032,,2017-01-06T13:29:13.692Z,2017-01-06T13:31:21.392Z,174.0966686,-41.6409908,1.676191901,24.6875,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.1394570253,66.68540035,0.7411551419,0
2017p015030,,2017-01-06T13:28:09.245Z,2017-01-06T13:30:05.217Z,174.4375685,-41.50421261,1.528310577,11.5625,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.3144998042,147.0890507,0.2978950426,0
2017p014991,,2017-01-06T13:07:14.710Z,2017-01-06T13:09:27.627Z,174.3869496,-41.59780765,1.896225402,14.84375,M,,NonLinLoc,,automatic,nz3drx,13,13,3,0.3698038304,165.1520802,0.3399882737,0
2017p014983,,2017-01-06T13:03:26.560Z,2017-01-06T13:05:41.424Z,177.7055594,-37.43580544,2.665386698,71.5625,M,,NonLinLoc,,automatic,nz3drx,25,25,16,0.3234016223,226.4220352,1.403400995,0
2017p014982,,2017-01-06T13:02:38.743Z,2017-01-06T13:04:26.749Z,177.0108561,-39.55541979,2.040133922,25.15625,M,,NonLinLoc,,automatic,nz3drx,16,16,12,0.1142400147,135.4826745,0.298948608,0
2017p014976,,2017-01-06T12:59:18.497Z,2017-01-06T13:01:09.046Z,174.0997525,-41.82543794,1.963650782,10.390625,M,,NonLinLoc,,automatic,nz3drx,13,13,3,0.1140587523,166.4515886,0.229054716,0
2017p014936,,2017-01-06T12:37:56.953Z,2017-01-06T12:40:12.816Z,174.103534,-41.84139837,2.130081202,15.3125,M,,NonLinLoc,,automatic,nz3drx,23,23,8,0.1233101392,142.6417563,0.685305425,0
2017p014901,,2017-01-06T12:19:22.433Z,2017-01-06T12:21:23.617Z,173.7962517,-42.38303627,2.047407107,21.875,M,,NonLinLoc,,automatic,nz3drx,17,17,3,0.1930263859,164.8832117,0.8314099709,0
2017p014897,,2017-01-06T12:17:34.240Z,2017-01-06T12:19:55.602Z,174.4326409,-41.49572682,1.974400322,27.03125,M,,NonLinLoc,,automatic,nz3drx,16,16,6,0.3053045066,119.2842511,0.3768709868,0
2017p014865,,2017-01-06T12:00:09.003Z,2017-01-06T12:02:24.148Z,172.6313746,-42.61462747,2.557054609,16.71875,M,,NonLinLoc,,automatic,nz3drx,22,22,6,0.3130137709,86.19556104,0.880078042,0
2017p014857,,2017-01-06T11:56:11.206Z,2017-01-06T13:17:14.318Z,176.3255083,-40.73806702,2.041344685,12.03125,M,,NonLinLoc,,automatic,nz3drx,21,21,12,0.08117847282,178.3889747,0.374325049,0
2017p014836,,2017-01-06T11:44:49.631Z,2017-01-06T13:13:22.276Z,176.3186729,-40.74453052,2.339089914,12.03125,M,,NonLinLoc,,automatic,nz3drx,28,28,17,0.08223655494,177.8732982,0.6517933997,0
2017p014825,,2017-01-06T11:39:00.437Z,2017-01-06T11:48:53.402Z,173.7826642,-42.27084401,2.165960015,21.40625,M,,NonLinLoc,,automatic,nz3drx,19,19,7,0.2321455095,145.803047,0.5437112278,0
2017p014804,earthquake,2017-01-06T11:27:59.060Z,2017-01-09T01:52:53.711Z,175.3999324,-39.16893691,0.7634111578,6.640625,M,,NonLinLoc,confirmed,manual,nz3drx,13,10,7,0.1016198258,178.1855766,0.156488175,0
2017p014800,,2017-01-06T11:25:46.993Z,2017-01-06T11:27:35.391Z,174.2151663,-41.79879065,1.801185119,13.671875,M,,NonLinLoc,,automatic,nz3drx,16,16,6,0.04808159205,145.7185951,0.4061999795,0
2017p014787,,2017-01-06T11:18:51.870Z,2017-01-06T11:20:25.058Z,171.0999514,-43.27862513,2.019467232,5.46875,M,,NonLinLoc,,automatic,nz3drx,11,11,2,0.3372810812,71.55223085,0.9669581396,0
2017p014780,,2017-01-06T11:15:02.844Z,2017-01-06T11:17:39.062Z,173.5236935,-42.29167584,2.350336871,45.3125,M,,NonLinLoc,,automatic,nz3drx,14,14,4,0.1247452084,139.9828762,0.9682439402,0
2017p014761,,2017-01-06T11:04:43.454Z,2017-01-06T11:06:57.505Z,174.0348584,-41.80434918,2.255199453,6.40625,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.1445853073,135.7122436,0.758557298,0
2017p014758,,2017-01-06T11:03:18.263Z,2017-01-06T11:06:05.924Z,174.240588,-41.71111723,2.653527357,15.078125,M,,NonLinLoc,,automatic,nz3drx,40,40,18,0.04452462445,127.7136325,1.220884315,0
2017p014746,,2017-01-06T10:56:47.680Z,2017-01-06T12:03:40.908Z,177.0899156,-39.77442457,1.882773101,11.09375,M,,NonLinLoc,,automatic,nz3drx,17,17,6,0.1145992685,213.451007,0.5722505355,0
2017p014707,,2017-01-06T10:36:36.425Z,2017-01-06T10:39:01.246Z,175.9134428,-39.82391495,2.353623521,248.75,M,,NonLinLoc,,automatic,nz3drx,16,16,9,0.2380720216,127.5642545,2.350912818,0
2017p014652,,2017-01-06T10:06:43.680Z,2017-01-06T10:10:01.303Z,167.2014642,-45.40127336,2.608763231,9.6875,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.07130921619,188.2734042,0.7338744531,0
2017p014648,,2017-01-06T10:04:33.619Z,2017-01-06T10:06:30.742Z,174.0574895,-41.81835994,1.714921017,20.46875,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.1356451797,173.8117042,0.5021524887,0
2017p014608,,2017-01-06T09:43:12.450Z,2017-01-06T12:29:50.220Z,176.3121244,-40.74850247,2.537309015,9.921875,M,,NonLinLoc,,automatic,nz3drx,38,38,25,0.08226337478,176.9543538,1.007022831,0
2017p014578,,2017-01-06T09:27:14.787Z,2017-01-06T09:28:06.319Z,174.1828251,-41.74612459,1.605494248,7.578125,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.02363742222,113.8963349,0.3330635416,0
2017p014564,,2017-01-06T09:19:53.588Z,2017-01-06T09:22:03.608Z,173.8679929,-41.96297587,2.151387432,22.34375,M,,NonLinLoc,,automatic,nz3drx,19,19,6,0.24647293,151.6391002,0.5432364114,0
2017p014553,,2017-01-06T09:14:22.245Z,2017-01-06T09:16:57.063Z,175.3562447,-41.07520819,1.329649012,24.921875,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.136014051,70.27894394,0.3548419097,0
2017p014548,,2017-01-06T09:11:29.889Z,2017-01-06T09:13:36.820Z,174.3161112,-41.65995111,1.676169863,9.921875,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.1193582231,134.9591063,0.3590289441,0
2017p014540,,2017-01-06T09:07:18.068Z,2017-01-06T11:41:15.633Z,176.2932521,-40.22957346,1.89323408,19.765625,M,,NonLinLoc,,automatic,nz3drx,19,19,10,0.1223796142,88.20074383,0.4757203647,0
2017p014511,,2017-01-06T08:51:54.161Z,2017-01-06T08:53:35.070Z,174.2863516,-41.65240384,1.78177138,10.390625,M,,NonLinLoc,,automatic,nz3drx,16,16,5,0.1128334636,125.8324203,0.4530838211,0
2017p014499,earthquake,2017-01-06T08:45:17.757Z,2017-01-06T08:49:57.876Z,174.2752686,-41.63847351,4.74681317,10.20044327,M,,LOCSAT,confirmed,manual,iasp91,24,16,12,0.1196575984,117.6585007,0.5881611349,0
2017p014465,,2017-01-06T08:27:25.004Z,2017-01-06T08:29:11.184Z,174.4298979,-41.57821883,2.085908692,17.421875,M,,NonLinLoc,,automatic,nz3drx,19,19,8,0.2379101396,134.223428,0.2732228316,0
2017p014459,,2017-01-06T08:24:05.235Z,2017-01-06T08:25:58.209Z,174.3295273,-41.67369093,2.225533317,18.359375,M,,NonLinLoc,,automatic,nz3drx,17,17,10,0.1164474559,137.1468312,0.2901788534,0
2017p014456,,2017-01-06T08:22:18.911Z,2017-01-06T08:25:42.146Z,178.3162532,-37.36157286,2.559944533,20.9375,M,,NonLinLoc,,automatic,nz3drx,18,18,10,0.2033292643,237.1471385,0.8800680534,0
2017p014455,,2017-01-06T08:22:06.828Z,2017-01-06T11:58:26.545Z,176.3132383,-40.7652031,2.971715014,12.265625,M,,NonLinLoc,,automatic,nz3drx,58,58,33,0.09647202874,180.3469352,1.335891976,0
2017p014451,,2017-01-06T08:19:35.765Z,2017-01-06T11:13:33.924Z,176.6278127,-39.17716831,1.66869794,29.84375,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.2703739315,78.11760174,0.4995805571,0
2017p014423,,2017-01-06T08:05:01.968Z,2017-01-06T08:07:17.950Z,173.5117264,-42.44319098,2.372512947,15.78125,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.03392566515,147.4169541,0.8403596761,0
2017p014401,,2017-01-06T07:53:19.132Z,2017-01-06T07:55:59.192Z,173.8483441,-42.28944122,2.430667366,26.09375,M,,NonLinLoc,,automatic,nz3drx,17,17,9,0.2621547423,168.8104021,0.855726499,0
2017p014362,,2017-01-06T07:32:18.611Z,2017-01-06T11:10:14.029Z,174.0355695,-41.88111789,3.796072001,25.15625,M,,NonLinLoc,,automatic,nz3drx,95,95,52,0.1874468275,130.2637424,1.868804392,0
2017p014331,,2017-01-06T07:15:38.171Z,2017-01-06T07:26:49.955Z,173.4476853,-42.8368555,2.530483593,19.0625,M,,NonLinLoc,,automatic,nz3drx,25,25,11,0.3295609526,150.7954241,0.8405712355,0
2017p014255,,2017-01-06T06:35:06.605Z,2017-01-06T06:37:38.199Z,173.9974625,-41.84663287,2.600080413,18.59375,M,,NonLinLoc,,automatic,nz3drx,29,29,13,0.1576316189,137.5043135,0.9711543779,0
2017p014216,,2017-01-06T06:14:45.545Z,2017-01-06T06:17:08.180Z,177.9589523,-37.46036334,2.397235705,61.25,M,,NonLinLoc,,automatic,nz3drx,22,22,11,0.2888078258,225.0965256,1.565191654,0
2017p014189,,2017-01-06T06:00:25.836Z,2017-01-06T06:02:38.226Z,174.8601752,-40.8561979,3.273395484,26.5625,M,,NonLinLoc,,automatic,nz3drx,10,10,8,0.4958087906,242.9039407,1.038564149,0
2017p014188,,2017-01-06T05:59:42.524Z,2017-01-06T10:28:57.798Z,173.2414847,-40.90817431,3.752665233,146.5625,M,,NonLinLoc,,automatic,nz3drx,92,92,49,0.2461588444,98.07114687,1.225045282,0
2017p014163,,2017-01-06T05:46:43.916Z,2017-01-06T05:49:31.420Z,178.267792,-39.27537187,2.208359125,44.375,M,,NonLinLoc,,automatic,nz3drx,11,11,3,0.2983445622,255.0765471,1.040974617,0
2017p014156,,2017-01-06T05:42:32.892Z,2017-01-06T05:44:34.355Z,173.7241996,-42.04887842,1.993592992,21.40625,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.3519132553,149.8749563,0.4287274726,0
2017p014149,,2017-01-06T05:38:49.748Z,2017-01-06T05:40:57.327Z,174.0013564,-41.73996559,2.03238073,19.53125,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.09616229803,113.4482555,0.3431868304,0
2017p014103,,2017-01-06T05:14:24.796Z,2017-01-06T05:29:08.272Z,173.7414559,-42.45319624,3.717128945,26.09375,M,,NonLinLoc,,automatic,nz3drx,68,68,42,0.1536800386,147.2760088,1.507359126,0
2017p014085,,2017-01-06T05:04:40.706Z,2017-01-06T05:25:01.427Z,173.7933139,-42.0041758,2.648848897,28.90625,M,,NonLinLoc,,automatic,nz3drx,36,36,15,0.2946358099,129.1681315,0.6241088354,0
2017p014053,,2017-01-06T04:47:40.072Z,2017-01-06T04:48:57.237Z,174.1548715,-41.54093225,1.696640014,26.09375,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.1918816694,76.77472681,0.7345598649,0
2017p014031,,2017-01-06T04:35:56.105Z,2017-01-06T10:07:14.893Z,176.8189682,-39.58710326,2.72046139,23.515625,M,,NonLinLoc,,automatic,nz3drx,43,43,32,0.1678598041,76.45377075,0.6266743974,0
2017p014020,,2017-01-06T04:30:02.629Z,2017-01-06T04:31:52.173Z,173.4816651,-42.39725937,2.504916786,17.1875,M,,NonLinLoc,,automatic,nz3drx,19,19,6,0.04618536972,81.98126551,0.7579696422,0
2017p014017,,2017-01-06T04:28:38.481Z,2017-01-06T04:30:51.214Z,174.020811,-42.46630755,2.580817849,20.9375,M,,NonLinLoc,,automatic,nz3drx,11,11,5,0.3585757893,159.624786,1.463597617,0
2017p013959,,2017-01-06T03:57:33.024Z,2017-01-06T03:59:24.823Z,174.3344557,-41.68217671,1.862069375,5.234375,M,,NonLinLoc,,automatic,nz3drx,12,12,7,0.113834232,138.3658905,0.4983248477,0
2017p013927,,2017-01-06T03:40:37.755Z,2017-01-06T03:48:32.259Z,174.1394452,-41.89083268,2.772068971,17.65625,M,,NonLinLoc,,automatic,nz3drx,38,38,18,0.1514334725,142.0311661,1.200074086,0
2017p013896,,2017-01-06T03:23:56.187Z,2017-01-06T03:25:58.875Z,174.2005502,-41.75164957,2.519616485,9.921875,M,,NonLinLoc,,automatic,nz3drx,25,25,14,0.01009027169,130.9880781,0.6229906601,0
2017p013885,,2017-01-06T03:18:00.437Z,2017-01-06T03:19:42.732Z,174.2773874,-41.73388471,1.916942968,9.453125,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.05041606732,141.672101,0.3120926891,0
2017p013876,,2017-01-06T03:13:33.574Z,2017-01-06T08:47:17.599Z,176.0463001,-38.31093107,2.765963223,142.8125,M,,NonLinLoc,,automatic,nz3drx,73,73,39,0.3996974933,57.20783274,1.529685,0
2017p013817,,2017-01-06T02:41:43.175Z,2017-01-06T02:42:56.316Z,173.0708629,-42.61066104,2.665589203,18.59375,M,,NonLinLoc,,automatic,nz3drx,10,10,1,0.3576548117,123.6334554,0.399618338,0
2017p013767,,2017-01-06T02:15:07.679Z,2017-01-06T03:38:11.972Z,174.0306141,-41.95438391,2.327453175,24.21875,M,,NonLinLoc,,automatic,nz3drx,20,20,9,0.2466909921,136.1659323,0.5056465803,0
2017p013753,,2017-01-06T02:08:06.657Z,2017-01-06T02:10:51.933Z,177.6703497,-37.56132135,2.492595892,71.5625,M,,NonLinLoc,,automatic,nz3drx,24,24,13,0.2102855157,159.2251867,1.341843939,0
2017p013677,,2017-01-06T01:27:07.647Z,2017-01-06T01:41:49.401Z,173.7034482,-42.10167018,2.840709658,23.28125,M,,NonLinLoc,,automatic,nz3drx,41,41,24,0.3378385824,130.9347392,1.301102075,0
2017p013665,,2017-01-06T01:21:07.963Z,2017-01-06T01:23:27.816Z,174.5175679,-41.89022369,2.288108484,83.75,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.2638581106,179.3161759,2.096651308,0
2017p013606,earthquake,2017-01-06T00:49:43.345Z,2017-01-09T01:57:33.852Z,175.4613116,-39.50679577,1.879403553,62.1875,M,,NonLinLoc,confirmed,manual,nz3drx,22,19,11,0.2095969907,69.21155555,0.5357284573,0
