publicid	eventtype	origintime	modificationtime	longitude	 latitude	 magnitude	 depth	magnitudetype	depthtype	evaluationmethod	evaluationstatus	evaluationmode	earthmodel	usedphasecount	usedstationcount	magnitudestationcount	minimumdistance	azimuthalgap	originerror	magnitudeuncertainty
2017p003100		2017-01-02T03:31:53.720Z	2017-01-02T03:34:04.814Z	173.8190698	-41.99825418	1.897567107	14.84375	M		NonLinLoc		automatic	nz3drx	12	12	2	0.2851991667	156.5855023	1.196806346	0
2017p003091		2017-01-02T03:27:42.479Z	2017-01-02T03:29:43.764Z	176.0117045	-39.10338844	2.111893239	50.9375	M		NonLinLoc		automatic	nz3drx	11	11	6	0.2364849947	93.29467658	0.9460714907	0
2017p003079		2017-01-02T03:20:46.961Z	2017-01-02T03:43:54.899Z	173.384229	-42.53461851	2.675946393	26.5625	M		NonLinLoc		automatic	nz3drx	26	26	11	0.1650411676	135.8724829	0.8489162277	0
2017p003057	earthquake	2017-01-02T03:08:47.306Z	2017-01-02T06:09:17.998Z	173.4255829	-42.53107834	3.78936456	10.70324993	M		LOCSAT	confirmed	manual	iasp91	20	16	12	0.1423674822	155.4122047	0.7307417923	0
2017p002909		2017-01-02T01:50:23.315Z	2017-01-02T01:53:33.651Z	174.3771974	-41.64339571	2.358520684	10.390625	M		NonLinLoc		automatic	nz3drx	34	34	13	0.1635490862	135.5385845	1.172294764	0
2017p002874		2017-01-02T01:32:02.855Z	2017-01-02T01:34:26.179Z	176.6143905	-38.49177487	2.221526635	164.375	M		NonLinLoc		automatic	nz3drx	36	36	9	0.3074727139	174.1316129	2.119934814	0
2017p002847	earthquake	2017-01-02T01:17:23.639Z	2017-01-02T18:04:14.668Z	173.8404694	-42.39495468	2.319347493	5	M	operator assigned	LOCSAT	confirmed	manual	iasp91	12	8	6	0.2242887318	198.4931369	0.8851462677	0
2017p002830	earthquake	2017-01-02T01:08:07.378Z	2017-01-02T18:02:04.908Z	173.7510071	-42.36881638	2.547282184	4.912734509	M		LOCSAT	confirmed	manual	iasp91	14	10	7	0.163994953	202.286274	0.4462714944	0
2017p002790		2017-01-02T00:46:43.492Z	2017-01-02T02:25:50.960Z	173.3588995	-41.39399253	2.730132801	101.09375	M		NonLinLoc		automatic	nz3drx	42	42	14	0.1758730066	44.80843657	0.7781428858	0
2017p002778		2017-01-02T00:40:22.445Z	2017-01-02T00:42:09.737Z	174.3683419	-41.64063322	2.141665527	33.59375	M		NonLinLoc		automatic	nz3drx	15	15	6	0.1605274573	134.8478292	0.8921043137	0
2017p002745		2017-01-02T00:23:00.689Z	2017-01-02T00:28:14.164Z	174.2324068	-41.59993611	1.922713864	27.96875	M		NonLinLoc		automatic	nz3drx	14	14	6	0.1515690641	98.18840265	0.7663561547	0
2017p002727	earthquake	2017-01-02T00:13:27.365Z	2017-01-02T18:00:06.148Z	167.0529327	-45.63000488	3.436179418	12.5309	M		LOCSAT	confirmed	manual	iasp91	12	6	5	0.1797899604	177.4648113	0.7308995114	0
2017p002698	earthquake	2017-01-01T23:57:48.291Z	2017-01-02T17:58:31.279Z	173.1488633	-42.10884883	3.137435841	14.84375	M		NonLinLoc		automatic	nz3drx	16	16	7	0.3893482297	138.5289206	1.078196723	0
2017p002696		2017-01-01T23:56:38.553Z	2017-01-01T23:58:40.201Z	173.1417146	-42.59935968	2.540762346	17.65625	M		NonLinLoc		automatic	nz3drx	12	12	6	0.3460926241	134.055824	0.4656816477	0
2017p002642		2017-01-01T23:28:25.281Z	2017-01-01T23:30:37.248Z	176.7702875	-39.29066218	1.786091634	29.140625	M		NonLinLoc		automatic	nz3drx	21	21	13	0.1659294905	113.3253236	0.4626966788	0
2017p002637		2017-01-01T23:25:11.115Z	2017-01-01T23:26:49.226Z	174.1042084	-41.67291166	1.785165362	19.53125	M		NonLinLoc		automatic	nz3drx	12	12	6	0.1122181195	78.37083825	0.3542287803	0
2017p002635		2017-01-01T23:24:19.188Z	2017-01-01T23:26:03.778Z	172.933185	-42.02409715	2.357214599	70.625	M		NonLinLoc		automatic	nz3drx	12	12	4	0.2607112629	75.6274609	0.5227131748	0
2017p002602		2017-01-01T23:06:26.466Z	2017-01-01T23:09:29.582Z	174.3716366	-41.70245265	2.418683395	26.5625	M		NonLinLoc		automatic	nz3drx	31	31	13	0.1278031959	142.4909712	0.9149415517	0
2017p002578		2017-01-01T22:53:36.334Z	2017-01-02T01:47:35.139Z	171.9318138	-42.60104139	2.81544468	12.96875	M		NonLinLoc		automatic	nz3drx	34	34	12	0.3103273145	102.0101518	1.116402032	0
2017p002554		2017-01-01T22:40:49.321Z	2017-01-01T22:42:44.254Z	170.68801	-43.5199757	1.888050022	7.578125	M		NonLinLoc		automatic	nz3drx	12	12	4	0.3337590224	67.57565152	0.5053550593	0
2017p002548		2017-01-01T22:38:01.814Z	2017-01-01T22:40:20.247Z	173.8432722	-42.00229875	2.402206752	13.90625	M		NonLinLoc		automatic	nz3drx	15	15	4	0.2869376735	168.3133938	0.715712578	0
2017p002541		2017-01-01T22:34:24.290Z	2017-01-01T22:36:35.448Z	174.1622183	-41.69797237	2.105669608	16.71875	M		NonLinLoc		automatic	nz3drx	17	17	6	0.2146652185	132.0163297	0.9173021487	0
2017p002523		2017-01-01T22:24:47.171Z	2017-01-01T22:26:32.229Z	174.4494688	-41.54960234	2.202555966	22.34375	M		NonLinLoc		automatic	nz3drx	21	21	11	0.269205376	126.3801487	0.7449885968	0
2017p002506		2017-01-01T22:15:18.974Z	2017-01-02T01:34:46.551Z	173.509353	-42.49652463	2.262026594	5.46875	M		NonLinLoc		automatic	nz3drx	10	10	2	0.0835578849	154.7495175	0.6364808178	0
2017p002494		2017-01-01T22:09:13.371Z	2017-01-01T22:14:44.540Z	171.9336814	-42.5910752	2.540872539	10.15625	M		NonLinLoc		automatic	nz3drx	20	20	8	0.3152901284	103.1952022	0.7951905341	0
2017p002492		2017-01-01T22:07:54.620Z	2017-01-01T22:14:39.873Z	171.9336814	-42.5910752	2.461259939	10.15625	M		NonLinLoc		automatic	nz3drx	23	23	7	0.3152901284	103.1952022	0.960822915	0
2017p002484		2017-01-01T22:03:57.080Z	2017-01-01T22:06:06.053Z	176.4533363	-40.36354159	2.002458479	17.1875	M		NonLinLoc		automatic	nz3drx	20	20	12	0.0987530899	116.4820773	0.3473952415	0
2017p002455		2017-01-01T21:48:09.650Z	2017-01-01T21:49:57.860Z	173.6903652	-42.26315151	2.15739179	15.3125	M		NonLinLoc		automatic	nz3drx	10	10	3	0.1900390814	201.8130112	0.3426245305	0
2017p002449	earthquake	2017-01-01T21:45:20.588Z	2017-01-02T17:56:20.859Z	174.1231842	-41.6609993	2.589546067	10.84721565	M		LOCSAT	confirmed	manual	iasp91	19	12	8	0.1110890582	120.8793945	0.6534845715	0
2017p002448	earthquake	2017-01-01T21:44:27.428Z	2017-01-02T17:53:21.155Z	173.5204315	-42.43027878	2.601242256	3.362657547	M		LOCSAT	confirmed	manual	iasp91	11	6	12	0.0198141225	169.6817436	0.6767677352	0
2017p002442		2017-01-01T21:41:07.454Z	2017-01-01T21:43:32.371Z	172.4567164	-42.74981909	2.548164396	13.90625	M		NonLinLoc		automatic	nz3drx	14	14	5	0.1401174681	98.72337709	0.6134899361	0
2017p002411		2017-01-01T21:24:57.911Z	2017-01-01T23:02:19.522Z	176.5598519	-38.6117658	2.47691986	55.15625	M		NonLinLoc		automatic	nz3drx	78	78	46	0.1692827607	31.77629333	0.7124747728	0
2017p002372		2017-01-01T21:04:23.590Z	2017-01-01T21:06:12.203Z	176.4843185	-40.142805	1.44405619	33.59375	M		NonLinLoc		automatic	nz3drx	10	10	6	0.0827746561	96.51047672	0.2019663371	0
2017p002368		2017-01-01T21:01:49.778Z	2017-01-01T21:04:11.232Z	173.7503259	-42.27824603	2.432813196	26.5625	M		NonLinLoc		automatic	nz3drx	22	22	7	0.2089983917	168.8157177	0.6203142321	0
2017p002364		2017-01-01T21:00:07.366Z	2017-01-01T21:02:29.343Z	176.4107804	-37.99880603	2.023289771	76.25	M		NonLinLoc		automatic	nz3drx	12	12	4	0.6003265938	126.7179772	0.993358756	0
2017p002304		2017-01-01T20:27:39.671Z	2017-01-01T20:30:07.422Z	178.2408452	-37.69233419	2.472693378	47.1875	M		NonLinLoc		automatic	nz3drx	28	28	13	0.141141264	109.5529518	1.07820092	0
2017p002231	earthquake	2017-01-01T19:48:54.974Z	2017-01-01T19:59:27.267Z	174.7099152	-38.94838715	3.524423076	18.83237839	M		LOCSAT	confirmed	manual	iasp91	22	13	11	0.449513644	128.4940557	0.2997658667	0
2017p002229	earthquake	2017-01-01T19:48:07.338Z	2017-01-01T20:01:18.275Z	173.2101746	-42.56718063	2.813952473	12.05320072	M		LOCSAT	confirmed	manual	iasp91	29	23	9	0.2863104939	139.5849609	0.8250486063	0
2017p002219		2017-01-01T19:42:28.436Z	2017-01-01T19:43:45.014Z	175.2881022	-41.54759109	1.660172923	9.21875	M		NonLinLoc		automatic	nz3drx	10	10	6	0.0344543997	163.3894552	0.2723991975	0
2017p002213		2017-01-01T19:39:10.953Z	2017-01-02T00:37:18.964Z	174.2515382	-41.72061415	3.212750468	34.53125	M		NonLinLoc		automatic	nz3drx	71	71	30	0.0413942299	125.2269265	1.498769801	0
2017p002168		2017-01-01T19:15:32.836Z	2017-01-01T19:18:13.894Z	173.2272264	-42.57513132	2.531217484	21.40625	M		NonLinLoc		automatic	nz3drx	23	23	6	0.2801207452	144.4722417	0.8261409743	0
2017p002144		2017-01-01T19:02:19.228Z	2017-01-01T19:04:07.742Z	174.1422677	-41.70739668	2.01529232	12.96875	M		NonLinLoc		automatic	nz3drx	18	18	6	0.0683821164	83.41400914	0.3531055992	0
2017p002125		2017-01-01T18:52:47.065Z	2017-01-01T18:55:14.532Z	178.4271897	-37.55822633	2.110676296	20.9375	M		NonLinLoc		automatic	nz3drx	12	12	7	0.0965510001	278.8443192	0.5994067571	0
2017p002101		2017-01-01T18:39:37.965Z	2017-01-01T18:42:32.557Z	175.9780702	-38.58890064	2.268940078	135.3125	M		NonLinLoc		automatic	nz3drx	34	34	13	0.4139874169	131.5968683	1.43404212	0
2017p002090		2017-01-01T18:33:51.974Z	2017-01-01T18:37:00.278Z	173.0470802	-42.64001773	2.462115443	15.78125	M		NonLinLoc		automatic	nz3drx	11	11	2	0.3274423194	123.2379254	0.5571027519	0
2017p002089		2017-01-01T18:33:26.043Z	2017-01-01T18:37:01.236Z	178.5072124	-37.71393128	2.604575961	28.4375	M		NonLinLoc		automatic	nz3drx	26	26	14	0.13152981	245.1408325	0.8133703398	0
2017p002070		2017-01-01T18:23:14.038Z	2017-01-01T18:25:18.607Z	177.4100679	-38.44750647	1.896334786	6.2890625	M		NonLinLoc		automatic	nz3drx	16	16	11	0.0481092903	75.81715716	0.3310092421	0
2017p002037		2017-01-01T18:05:35.517Z	2017-01-01T18:08:09.164Z	176.7475991	-39.72076139	1.626441904	18.59375	M		NonLinLoc		automatic	nz3drx	19	19	8	0.1215005027	82.32186204	0.3909952177	0
2017p002029		2017-01-01T18:01:10.528Z	2017-01-01T18:03:04.713Z	174.3608538	-41.73383163	1.970928494	27.96875	M		NonLinLoc		automatic	nz3drx	19	19	4	0.1110929946	145.7945881	0.835944244	0
2017p002023		2017-01-01T17:57:57.199Z	2017-01-01T17:58:54.641Z	174.3144912	-41.62904139	1.467811057	19.53125	M		NonLinLoc		automatic	nz3drx	10	10	1	0.3391818957	169.7993866	0.5641514528	0
2017p002008		2017-01-01T17:50:03.111Z	2017-01-01T23:50:21.104Z	172.7990008	-42.69627311	2.810706331	22.34375	M		NonLinLoc		automatic	nz3drx	28	28	13	0.3217372964	84.59558946	0.6882932653	0
2017p001999		2017-01-01T17:45:18.242Z	2017-01-01T17:47:10.336Z	175.0626452	-39.26705981	2.235524299	26.796875	M		NonLinLoc		automatic	nz3drx	31	31	18	0.2200167909	81.37811938	0.4160941678	0
2017p001987		2017-01-01T17:39:04.745Z	2017-01-01T17:41:06.551Z	173.3741741	-41.29931373	1.787358743	75.3125	M		NonLinLoc		automatic	nz3drx	12	12	4	0.080596062	66.83458922	0.5388659349	0
2017p001975		2017-01-01T17:32:36.648Z	2017-01-01T17:34:46.756Z	173.8768022	-42.30695467	2.46480865	27.03125	M		NonLinLoc		automatic	nz3drx	20	20	6	0.2731632946	171.5495702	0.7257313098	0
2017p001966		2017-01-01T17:27:50.391Z	2017-01-01T17:30:00.499Z	178.5822086	-38.07596541	1.956170112	32.1875	M		NonLinLoc		automatic	nz3drx	13	13	7	0.2558150995	238.0647212	0.4765186042	0
2017p001957	earthquake	2017-01-01T17:23:00.614Z	2017-01-01T17:39:03.803Z	174.3085938	-41.65620422	3.11798397	12.83446884	M		LOCSAT	confirmed	manual	iasp91	24	19	15	0.1167764142	133.4762497	0.4660187089	0
2017p001921		2017-01-01T17:03:58.904Z	2017-01-01T17:05:40.223Z	174.3854932	-41.60777384	2.150138556	12.03125	M		NonLinLoc		automatic	nz3drx	21	21	7	0.1933282808	131.529143	0.393985534	0
2017p001920		2017-01-01T17:03:00.648Z	2017-01-01T17:05:05.522Z	174.3623164	-41.72386544	2.223634969	10.15625	M		NonLinLoc		automatic	nz3drx	20	20	11	0.1142491709	144.6563216	0.6575338032	0
2017p001889		2017-01-01T16:46:36.865Z	2017-01-01T16:48:02.169Z	174.0522798	-41.60798618	1.662464129	5.46875	M		NonLinLoc		automatic	nz3drx	10	10	2	0.17161081	146.4414479	0.6637143261	0
2017p001867		2017-01-01T16:35:14.909Z	2017-01-01T16:37:28.731Z	178.38304	-37.53020481	2.185764186	20.9375	M		NonLinLoc		automatic	nz3drx	12	12	6	0.07148019	293.1510908	0.6396562038	0
2017p001839		2017-01-01T16:20:02.134Z	2017-01-01T16:22:10.448Z	174.088769	-41.6524374	1.751543476	24.21875	M		NonLinLoc		automatic	nz3drx	17	17	6	0.1347097973	71.73113706	0.7731758245	0
2017p001834		2017-01-01T16:17:18.992Z	2017-01-01T16:19:11.414Z	173.6805034	-42.01089071	1.921323049	25.15625	M		NonLinLoc		automatic	nz3drx	17	17	3	0.3294624349	143.4347598	0.7278035737	0
2017p001824		2017-01-01T16:12:02.022Z	2017-01-01T16:15:18.350Z	174.4168436	-41.56198746	2.3925895	18.59375	M		NonLinLoc		automatic	nz3drx	20	20	6	0.3638899468	126.9759001	0.6829297979	0
2017p001803		2017-01-01T16:01:08.021Z	2017-01-01T16:03:11.490Z	173.8747204	-42.24015215	2.142659931	24.21875	M		NonLinLoc		automatic	nz3drx	15	15	5	0.3053121491	177.6162691	0.5155843353	0
2017p001765		2017-01-01T15:40:40.184Z	2017-01-01T15:43:25.035Z	173.8861399	-42.36729369	2.655814758	22.34375	M		NonLinLoc		automatic	nz3drx	25	25	9	0.2613168652	161.669501	0.9361479393	0
2017p001764		2017-01-01T15:40:03.655Z	2017-01-01T15:41:52.222Z	173.7691139	-42.00013123	2.492350411	16.71875	M		NonLinLoc		automatic	nz3drx	11	11	6	0.2951830746	147.566457	0.7014645191	0
2017p001748		2017-01-01T15:31:44.939Z	2017-01-01T15:33:32.035Z	174.0321324	-41.94441772	1.990693803	19.53125	M		NonLinLoc		automatic	nz3drx	17	17	6	0.2378049542	174.7417335	0.5022213997	0
2017p001733		2017-01-01T15:23:43.443Z	2017-01-01T15:25:59.514Z	174.4171324	-41.58117964	2.214155491	19.296875	M		NonLinLoc		automatic	nz3drx	22	22	12	0.2292063567	129.3578735	0.4773221732	0
2017p001718		2017-01-01T15:15:44.486Z	2017-01-01T15:18:04.605Z	175.6688428	-38.79948674	2.453005132	105.3125	M		NonLinLoc		automatic	nz3drx	40	40	18	0.3309676169	63.90230558	1.269887222	0
2017p001687		2017-01-01T14:59:01.593Z	2017-01-01T15:01:11.436Z	174.4210492	-41.57545634	2.23385197	25.15625	M		NonLinLoc		automatic	nz3drx	14	14	10	0.3776419454	128.7735167	0.4626342987	0
2017p001686		2017-01-01T14:58:27.707Z	2017-01-01T15:00:38.612Z	173.2345142	-41.59060694	2.423137799	8.28125	M		NonLinLoc		automatic	nz3drx	13	13	7	0.3012311945	69.90725754	0.6097921998	0
2017p001679	earthquake	2017-01-01T14:54:46.528Z	2017-01-01T17:09:47.276Z	-179.8494415	-36.5465126	3.840738746	105.0084305	M		LOCSAT	confirmed	manual	iasp91	40	31	24	2.113509178	329.6578674	0.460090259	0
2017p001676	earthquake	2017-01-01T14:53:06.495Z	2017-01-01T17:17:20.043Z	173.7255707	-41.97462845	2.070442513	4.649050713	M		LOCSAT	confirmed	manual	iasp91	14	11	3	0.2827342451	147.6759529	0.3898892437	0
2017p001664		2017-01-01T14:46:48.970Z	2017-01-01T14:48:22.302Z	177.2600096	-37.24528593	2.294509001	70.625	M		NonLinLoc		automatic	nz3drx	11	11	5	0.6427722303	177.6852934	0.6532607329	0
2017p001644		2017-01-01T14:35:59.176Z	2017-01-01T14:37:28.471Z	177.4202631	-38.44865308	1.84059754	7.2265625	M		NonLinLoc		automatic	nz3drx	17	17	9	0.0473681429	75.26426053	0.4294260498	0
2017p001635		2017-01-01T14:31:24.586Z	2017-01-01T14:33:47.236Z	173.2397831	-42.46200054	2.572411753	19.53125	M		NonLinLoc		automatic	nz3drx	19	19	6	0.2257235859	118.4206354	0.700543319	0
2017p001615		2017-01-01T14:20:31.571Z	2017-01-01T14:22:49.158Z	173.7232446	-42.01547716	2.160892205	19.53125	M		NonLinLoc		automatic	nz3drx	10	10	6	0.3207321009	153.9701954	0.5567618596	0
2017p001613		2017-01-01T14:19:30.414Z	2017-01-01T14:21:25.813Z	168.331487	-44.54419203	2.722892213	5.46875	M		NonLinLoc		automatic	nz3drx	10	10	2	0.3097660388	147.4851072	0.7096472711	0
2017p001598		2017-01-01T14:11:51.070Z	2017-01-01T14:14:01.795Z	173.5453275	-42.15713228	2.277867139	25.15625	M		NonLinLoc		automatic	nz3drx	12	12	4	0.2588942785	138.6400193	0.7300387407	0
2017p001562	earthquake	2017-01-01T13:52:18.730Z	2017-01-01T17:27:42.345Z	174.4312897	-41.56990814	3.002641085	11.61488724	M		LOCSAT	confirmed	manual	iasp91	27	21	17	0.2420367599	127.6938171	0.4545219563	0
2017p001514		2017-01-01T13:26:50.795Z	2017-01-01T13:28:45.627Z	172.7632651	-42.68522316	2.860603833	12.03125	M		NonLinLoc		automatic	nz3drx	11	11	2	0.345586368	79.92864331	0.6788091748	0
2017p001476		2017-01-01T13:06:51.238Z	2017-01-01T13:09:23.385Z	174.1856549	-41.74787594	2.319576861	8.515625	M		NonLinLoc		automatic	nz3drx	23	23	8	0.0212918301	117.5389247	0.5951365046	0
2017p001363		2017-01-01T12:06:23.133Z	2017-01-01T14:19:31.679Z	173.6409896	-42.26004546	2.105934364	24.21875	M		NonLinLoc		automatic	nz3drx	15	15	4	0.1736598444	171.5565855	0.4715211152	0
2017p001355	earthquake	2017-01-01T12:02:22.082Z	2017-01-01T18:44:37.611Z	173.2280121	-42.54080963	2.356843441	3.286062956	M		LOCSAT	confirmed	manual	iasp91	16	13	2	0.2616921067	136.7651825	0.4309534593	0
2017p001285	earthquake	2017-01-01T11:24:56.028Z	2017-01-01T17:33:12.048Z	173.7658386	-41.13113022	2.989963954	67.51456451	M		LOCSAT	confirmed	manual	iasp91	28	21	14	0.3040525615	92.11977959	0.3256239448	0
2017p001231		2017-01-01T10:55:53.625Z	2017-01-01T10:57:36.418Z	174.4480228	-41.55956853	2.168575289	20.46875	M		NonLinLoc		automatic	nz3drx	14	14	7	0.2609950911	127.6019742	0.1996321422	0
2017p001225		2017-01-01T10:53:13.499Z	2017-01-01T10:55:19.536Z	176.2697036	-39.03124525	2.773591799	9.6875	M		NonLinLoc		automatic	nz3drx	15	15	12	0.368523858	228.2793537	0.8766782202	0
2017p001224	earthquake	2017-01-01T10:52:23.692Z	2017-01-01T17:06:19.691Z	174.4209137	-41.54673767	4.199282679	14.55467319	M		LOCSAT	confirmed	manual	iasp91	32	23	19	0.2548320889	124.5067215	0.5378903011	0
2017p001218		2017-01-01T10:49:12.042Z	2017-01-01T10:51:08.780Z	174.1602589	-41.01055665	2.457376776	45.78125	M		NonLinLoc		automatic	nz3drx	19	19	12	0.2184535004	55.25439452	0.4624911867	0
2017p001164		2017-01-01T10:20:20.335Z	2017-01-01T13:42:45.904Z	173.6403191	-42.30341291	2.425992706	20.46875	M		NonLinLoc		automatic	nz3drx	12	12	5	0.1356145174	156.2994374	0.5596724137	0
2017p001138		2017-01-01T10:06:35.899Z	2017-01-01T10:08:17.346Z	174.4214119	-41.5729648	2.209472199	16.953125	M		NonLinLoc		automatic	nz3drx	16	16	7	0.2375450128	131.7662045	0.2840368318	0
2017p001077		2017-01-01T09:34:06.137Z	2017-01-01T09:35:47.448Z	174.4152437	-41.61532111	2.193717638	10.15625	M		NonLinLoc		automatic	nz3drx	17	17	8	0.2037772432	133.5444649	0.4336904843	0
2017p001024		2017-01-01T09:05:56.190Z	2017-01-01T09:08:10.237Z	173.7525143	-42.06639187	2.452255291	21.40625	M		NonLinLoc		automatic	nz3drx	18	18	6	0.3624555053	151.339324	0.4569189954	0
2017p001021		2017-01-01T09:04:10.157Z	2017-01-01T09:06:45.179Z	173.6431212	-42.16832746	2.596967264	22.8125	M		NonLinLoc		automatic	nz3drx	12	12	4	0.2598368082	170.826329	0.8824161366	0
2017p001015		2017-01-01T09:01:09.531Z	2017-01-01T09:03:24.309Z	174.1569381	-41.69197813	2.245334744	13.671875	M		NonLinLoc		automatic	nz3drx	15	15	6	0.0720551531	118.7465671	0.4698376514	0
2017p001005		2017-01-01T08:56:12.480Z	2017-01-01T08:58:46.270Z	175.2436556	-40.21558522	2.15493896	23.28125	M		NonLinLoc		automatic	nz3drx	15	15	6	0.0556328083	120.7200233	0.7381970153	0
2017p000959		2017-01-01T08:31:16.263Z	2017-01-01T08:33:24.407Z	178.2649777	-38.15193532	2.063236629	10.390625	M		NonLinLoc		automatic	nz3drx	13	13	9	0.0786409565	168.5034996	0.2931635988	0
2017p000936		2017-01-01T08:18:46.969Z	2017-01-01T08:20:45.199Z	174.1484591	-41.6867241	2.190536023	15.078125	M		NonLinLoc		automatic	nz3drx	18	18	6	0.0799910759	69.13237946	0.3832169408	0
2017p000917		2017-01-01T08:08:46.029Z	2017-01-01T08:10:11.324Z	171.5821171	-43.59978887	1.431099244	11.09375	M		NonLinLoc		automatic	nz3drx	10	10	3	0.0691213241	63.33284218	0.6558479006	0
2017p000906		2017-01-01T08:02:20.154Z	2017-01-01T08:04:26.460Z	174.3069259	-41.7222398	2.183441671	17.65625	M		NonLinLoc		automatic	nz3drx	17	17	7	0.0753269033	141.7833161	0.6799485762	0
2017p000905		2017-01-01T08:02:18.290Z	2017-01-01T08:04:02.022Z	177.0368396	-39.3354234	2.370238169	24.921875	M		NonLinLoc		automatic	nz3drx	34	34	18	0.2885312385	118.6560716	0.6155340553	0
2017p000901		2017-01-01T08:00:23.141Z	2017-01-01T08:02:42.439Z	175.361784	-39.44374735	2.208785235	28.4375	M		NonLinLoc		automatic	nz3drx	15	15	5	0.3051736615	78.55091289	1.209987999	0
2017p000882		2017-01-01T07:50:15.066Z	2017-01-01T07:51:55.671Z	173.738908	-42.42976117	2.654645979	18.59375	M		NonLinLoc		automatic	nz3drx	10	10	3	0.148077398	182.4136034	0.7841121256	0
2017p000880		2017-01-01T07:49:04.896Z	2017-01-01T07:50:18.602Z	175.8583606	-39.58551967	1.427626244	5.9375	M		NonLinLoc		automatic	nz3drx	15	15	6	0.1875114407	180.388531	1.273278587	0
2017p000852		2017-01-01T07:34:20.531Z	2017-01-01T07:36:22.424Z	175.9167073	-40.67004951	2.151768219	24.921875	M		NonLinLoc		automatic	nz3drx	25	25	17	0.111204584	51.36049418	0.6058247497	0
2017p000803		2017-01-01T07:07:54.361Z	2017-01-01T07:10:23.138Z	174.4380234	-41.58596441	2.334994755	20.46875	M		NonLinLoc		automatic	nz3drx	21	21	12	0.2365913531	130.6402452	0.5454775227	0
2017p000751		2017-01-01T06:40:12.211Z	2017-01-01T06:43:35.996Z	173.1099705	-42.60177861	2.908856666	19.53125	M		NonLinLoc		automatic	nz3drx	27	27	6	0.3673371342	126.9222667	0.9060676961	0
2017p000699		2017-01-01T06:12:41.526Z	2017-01-01T06:14:13.043Z	178.2721697	-38.47442872	2.341430266	25.15625	M		NonLinLoc		automatic	nz3drx	13	13	6	0.0528094374	203.8468703	0.4287168835	0
2017p000695		2017-01-01T06:10:31.838Z	2017-01-01T06:12:18.443Z	176.4502251	-40.3642818	2.200926532	17.890625	M		NonLinLoc		automatic	nz3drx	18	18	13	0.0983576203	114.8028417	0.4249329432	0
2017p000681		2017-01-01T06:03:16.797Z	2017-01-01T06:05:11.941Z	173.7754143	-42.27730751	2.350035607	21.40625	M		NonLinLoc		automatic	nz3drx	14	14	6	0.2238794859	169.8677541	0.6759120411	0
2017p000675		2017-01-01T05:59:51.685Z	2017-01-01T06:02:51.105Z	174.5588548	-40.40186482	2.721510137	25.15625	M		NonLinLoc		automatic	nz3drx	50	50	30	0.5276581299	113.2915628	0.9521338325	0
2017p000652		2017-01-01T05:47:49.697Z	2017-01-01T05:49:59.428Z	174.2190684	-41.68963182	2.305842204	11.09375	M		NonLinLoc		automatic	nz3drx	20	20	8	0.0612326401	103.0420034	0.8466365254	0
2017p000638		2017-01-01T05:40:18.448Z	2017-01-01T05:41:58.589Z	176.6312048	-39.79723963	1.330846353	32.65625	M		NonLinLoc		automatic	nz3drx	11	11	5	0.1881055396	138.7466125	0.5989921481	0
2017p000622		2017-01-01T05:31:35.889Z	2017-01-01T05:33:50.844Z	178.3923652	-37.55714257	2.29956077	20.9375	M		NonLinLoc		automatic	nz3drx	14	14	8	0.0691798465	275.0735355	0.6874615182	0
2017p000613		2017-01-01T05:27:00.483Z	2017-01-01T05:29:06.880Z	175.8928921	-40.59098758	1.945635462	30.078125	M		NonLinLoc		automatic	nz3drx	15	15	7	0.0696576132	82.2965677	0.1939162032	0
